canton,date,week,year,doses_delivered,first_doses,second_doses,total_vaccinations,source
AG,2021-07-07,,,700550,343188,268773,611964,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-08,,,700550,344216,274345,618565,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-09,,,700550,345351,279206,624561,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-10,,,700550,345856,281940,627800,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-11,,,700550,345896,283170,629070,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-12,,,723475,346613,288671,635288,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-13,,,723475,347693,293159,640856,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-14,,,723475,348807,297417,646228,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-15,,,723475,349836,301599,651439,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-16,,,723475,351039,305288,656331,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-17,,,723475,351526,306796,658326,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-18,,,723475,351559,306869,658432,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-19,,,746500,352537,310622,663163,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-20,,,746500,353323,313241,666568,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-21,,,746500,354377,315588,669969,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-22,,,746500,355085,317915,673005,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-23,,,746500,355956,320217,676178,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-24,,,746500,356457,320884,677346,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-25,,,746500,356519,320914,677438,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-26,,,773426,357550,323351,680906,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-27,,,773426,358400,325329,683734,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-28,,,773426,359256,327221,686482,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-29,,,773426,360039,328599,688646,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-30,,,773426,361132,330016,691156,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-07-31,,,773426,361562,330479,692049,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-01,,,773426,361564,330479,692051,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-02,,,802550,362660,332113,694783,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-03,,,802550,363570,333411,696993,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-04,,,802550,364599,334508,699119,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-05,,,802550,365465,335702,701181,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-06,,,802550,366561,337096,703674,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-07,,,802550,367109,337565,704691,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-08,,,802550,367109,337565,704691,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-09,,,812300,368058,338948,707028,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-10,,,812300,368833,340014,708873,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-11,,,812300,369611,341117,710760,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-12,,,812300,370506,342138,712684,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-13,,,812300,371563,343299,714906,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-14,,,812300,372027,343678,715750,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-15,,,812300,372027,343678,715750,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-16,,,858250,373182,344816,718055,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-17,,,858250,374227,345550,719847,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-18,,,858250,375374,346501,721961,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-19,,,858250,376510,347297,723902,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-20,,,858250,377898,348514,726519,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-21,,,858250,378750,348829,727688,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-22,,,858250,378750,348829,727688,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-23,,,866050,380326,349976,730426,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-24,,,866050,381664,350859,732656,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-25,,,866050,383169,351767,735082,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-26,,,866050,384798,352578,737527,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-27,,,866050,386764,353912,740844,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-28,,,866050,388032,354412,742616,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-29,,,866050,388032,354412,742616,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-30,,,900475,390295,355540,746021,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-08-31,,,900475,391942,356314,748453,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-01,,,900475,393447,357255,750914,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-02,,,900475,395017,358067,753307,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-03,,,900475,396572,359080,755887,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-04,,,900475,397575,359475,757287,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-05,,,900475,397616,359475,757328,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-06,,,911200,399018,360200,759479,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-07,,,911200,400376,361024,761674,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-08,,,911200,402182,361943,764412,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-09,,,911200,404943,362929,768170,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-10,,,911200,407568,364125,772004,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-11,,,911200,408920,364618,773851,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-12,,,911200,409483,364637,774433,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-13,,,954950,411938,365443,777698,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-14,,,954950,414480,366619,781430,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-15,,,954950,416632,367776,784746,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-16,,,954950,418630,368921,787905,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-17,,,954950,420497,370349,791210,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-18,,,954950,421457,371245,793070,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-19,,,954950,421987,371278,793637,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-20,,,999675,423436,372577,796391,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-21,,,999675,424903,374008,799296,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-22,,,999675,426006,375329,801726,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-23,,,999675,427069,376877,804345,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-24,,,999675,428334,378903,807652,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-25,,,999675,429044,379930,809392,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-26,,,999675,429352,380007,809777,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-27,,,1009425,430208,381677,812315,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-28,,,1009425,431066,383078,814589,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-29,,,1009425,431790,384776,817016,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-09-30,,,1009425,432588,386642,819699,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-01,,,1009425,433424,388796,822704,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-02,,,1009425,433923,389756,824165,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-03,,,1009425,434047,389774,824309,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-04,,,1009425,434710,391493,826704,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-05,,,1009425,435358,393038,828909,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-06,,,1009425,435850,394515,830886,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-07,,,1009425,436621,396363,833516,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-08,,,1015375,437416,398338,836295,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-09,,,1015375,437968,399286,837799,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-10,,,1015375,437968,399286,837799,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-11,,,1015375,438697,401177,840440,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-12,,,1015375,439358,403075,843006,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-13,,,1015375,439990,404653,845225,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-14,,,1015375,440631,406341,847560,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-15,,,1071075,441353,408235,850190,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-16,,,1071075,441775,409144,851524,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-17,,,1071075,441775,409144,851524,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-18,,,1071075,442373,410696,853686,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-19,,,1071075,442916,412071,855619,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-20,,,1071075,443427,413253,857331,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-21,,,1071075,443850,414409,858921,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-22,,,1078875,444493,415860,861030,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-23,,,1078875,444863,416687,862232,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-24,,,1078875,444863,416688,862233,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-25,,,1078875,445347,417724,863765,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-26,,,1078875,445770,418799,865282,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-27,,,1078875,446161,419557,866457,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-28,,,1078875,446611,420495,867867,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-29,,,1085700,447201,421605,869604,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-30,,,1085700,447503,422120,870423,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-10-31,,,1085700,447503,422120,870423,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-01,,,1085700,447860,422752,871428,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-02,,,1085700,448210,423462,872512,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-03,,,1085700,448562,423981,873416,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-04,,,1085700,448944,424617,874482,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-05,,,1090575,449442,425349,875787,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-06,,,1090575,449677,425607,876332,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-07,,,1090575,449677,425607,876332,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-08,,,1090575,450189,426072,877408,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-09,,,1090575,450727,426492,878527,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-10,,,1090575,451288,426859,879795,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-11,,,1090575,451742,427281,881068,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-12,,,1096425,452370,427928,882888,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-13,,,1096425,452741,428209,883820,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-14,,,1096425,452743,428210,883823,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-15,,,1096425,453201,428681,887886,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-16,,,1096425,453639,429066,891939,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-17,,,1096425,454080,429455,895853,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-18,,,1096425,454494,429820,900390,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-19,,,1100350,455061,430446,904988,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-20,,,1100350,455379,430665,906925,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-21,,,1100350,455449,430690,908189,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-22,,,1100350,455865,431160,912319,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-23,,,1100350,456258,431576,917606,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-24,,,1100350,456649,431894,922180,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-25,,,1100350,456997,432264,927779,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-26,,,1105250,457377,432827,932651,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-27,,,1105250,457630,433072,935131,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-28,,,1105250,457652,433084,935949,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-29,,,1105250,458063,433456,940596,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-11-30,,,1105250,458521,433875,946235,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-01,,,1105250,458961,434164,951357,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-02,,,1105250,459377,434567,957484,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-03,,,1116000,459969,435159,963660,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-04,,,1116000,460411,435496,966462,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-05,,,1116000,460538,435554,968001,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-06,,,1116000,461064,436030,972829,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-07,,,1116000,461683,436592,978551,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-08,,,1116000,462292,437076,983833,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-09,,,1116000,462814,437513,989816,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-10,,,1137450,463443,438156,996313,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-11,,,1137450,463876,438463,999364,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-12,,,1137450,464066,438508,1000896,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-13,,,1137450,464521,438994,1006456,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-14,,,1137450,465009,439513,1012681,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-15,,,1137450,465448,439935,1018373,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-16,,,1137450,465891,440465,1024825,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-17,,,1139450,466377,441164,1030804,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-18,,,1139450,466698,441511,1034535,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-19,,,1139450,466842,441595,1036380,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-20,,,1139450,467270,442170,1042440,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-21,,,1139450,467631,442755,1049255,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-22,,,1139450,467980,443161,1054985,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-23,,,1139450,468300,443554,1060810,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-24,,,1206850,468361,443613,1062209,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-25,,,1206850,468361,443613,1062223,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-26,,,1206850,468361,443613,1062223,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-27,,,1206850,468743,444343,1067405,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-28,,,1206850,468996,444817,1073137,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-29,,,1206850,469252,445291,1079531,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-30,,,1206850,469495,445666,1084706,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2021-12-31,,,1206850,469554,445719,1086513,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-01,,,1206850,469554,445719,1086514,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-02,,,1206850,469554,445719,1086515,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-03,,,1206850,469964,446498,1092877,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-04,,,1206850,470376,447223,1100469,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-05,,,1206850,470792,447874,1108652,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-06,,,1206850,471186,448469,1116339,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-07,,,1225570,471621,449227,1124301,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-08,,,1225570,472282,449755,1130514,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-09,,,1225570,472938,449881,1133020,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-10,,,1225570,473276,450524,1139354,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-11,,,1225570,473568,451142,1146315,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-12,,,1225570,473868,451650,1152404,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-13,,,1225570,474180,452176,1158860,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-14,,,1244290,474498,452806,1164759,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-15,,,1244290,475141,453073,1168524,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-16,,,1244290,475753,453097,1169462,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-17,,,1244290,475995,453483,1173504,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-18,,,1244290,476257,453847,1177815,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-19,,,1244290,476550,454200,1181479,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-20,,,1244290,476795,454576,1185583,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-21,,,1244290,477070,454882,1190015,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
AG,2022-01-22,,,1244290,477367,455098,1192997,https://www.ag.ch/de/themen_1/coronavirus_2/lagebulletins/lagebulletins_1.jsp
